27/09/03 13:15:00,   -0.474       0.0       0.0
27/09/03 13:30:00,   -0.524       0.0       0.0
27/09/03 13:45:00,   -0.584       0.0       0.0
27/09/03 14:00:00,   -0.624       0.0       0.0
27/09/03 14:15:00,   -0.644       0.0       0.0
27/09/03 14:30:00,   -0.684       0.0       0.0
27/09/03 14:45:00,   -0.714       0.0       0.0
27/09/03 15:00:00,   -0.704       0.0       0.0
27/09/03 15:15:00,   -0.724       0.0       0.0
27/09/03 15:30:00,   -0.684       0.0       0.0
27/09/03 15:45:00,   -0.614       0.0       0.0
27/09/03 16:00:00,   -0.664       0.0       0.0
27/09/03 16:15:00,   -0.564       0.0       0.0
27/09/03 16:30:00,   -0.494       0.0       0.0
27/09/03 16:45:00,   -0.474       0.0       0.0
