Stage,Xmom,Ymom,timestamp,DateTimeTZ
0.156,0,0,1065789000,2003-10-10 22:30:00+10:00
0.096,0,0,1065789900,2003-10-10 22:45:00+10:00
0.006,0,0,1065790800,2003-10-10 23:00:00+10:00
-0.034,0,0,1065791700,2003-10-10 23:15:00+10:00
-0.114,0,0,1065792600,2003-10-10 23:30:00+10:00
-0.214,0,0,1065793500,2003-10-10 23:45:00+10:00
-0.254,0,0,1065794400,2003-10-11 00:00:00+10:00
-0.324,0,0,1065795300,2003-10-11 00:15:00+10:00
-0.384,0,0,1065796200,2003-10-11 00:30:00+10:00
-0.424,0,0,1065797100,2003-10-11 00:45:00+10:00
-0.464,0,0,1065798000,2003-10-11 01:00:00+10:00
-0.544,0,0,1065798900,2003-10-11 01:15:00+10:00
-0.544,0,0,1065799800,2003-10-11 01:30:00+10:00
-0.574,0,0,1065800700,2003-10-11 01:45:00+10:00
-0.614,0,0,1065801600,2003-10-11 02:00:00+10:00
-0.614,0,0,1065802500,2003-10-11 02:15:00+10:00
-0.634,0,0,1065803400,2003-10-11 02:30:00+10:00
-0.594,0,0,1065804300,2003-10-11 02:45:00+10:00
-0.604,0,0,1065805200,2003-10-11 03:00:00+10:00
-0.594,0,0,1065806100,2003-10-11 03:15:00+10:00
-0.554,0,0,1065807000,2003-10-11 03:30:00+10:00
-0.514,0,0,1065807900,2003-10-11 03:45:00+10:00
-0.454,0,0,1065808800,2003-10-11 04:00:00+10:00
-0.424,0,0,1065809700,2003-10-11 04:15:00+10:00
-0.384,0,0,1065810600,2003-10-11 04:30:00+10:00
-0.304,0,0,1065811500,2003-10-11 04:45:00+10:00
-0.244,0,0,1065812400,2003-10-11 05:00:00+10:00
-0.184,0,0,1065813300,2003-10-11 05:15:00+10:00
-0.104,0,0,1065814200,2003-10-11 05:30:00+10:00
-0.044,0,0,1065815100,2003-10-11 05:45:00+10:00
0.006,0,0,1065816000,2003-10-11 06:00:00+10:00
0.106,0,0,1065816900,2003-10-11 06:15:00+10:00
0.156,0,0,1065817800,2003-10-11 06:30:00+10:00
0.196,0,0,1065818700,2003-10-11 06:45:00+10:00
0.266,0,0,1065819600,2003-10-11 07:00:00+10:00
0.326,0,0,1065820500,2003-10-11 07:15:00+10:00
0.326,0,0,1065821400,2003-10-11 07:30:00+10:00
0.396,0,0,1065822300,2003-10-11 07:45:00+10:00
0.396,0,0,1065823200,2003-10-11 08:00:00+10:00
0.416,0,0,1065824100,2003-10-11 08:15:00+10:00
0.436,0,0,1065825000,2003-10-11 08:30:00+10:00
0.416,0,0,1065825900,2003-10-11 08:45:00+10:00
0.436,0,0,1065826800,2003-10-11 09:00:00+10:00
0.406,0,0,1065827700,2003-10-11 09:15:00+10:00
0.356,0,0,1065828600,2003-10-11 09:30:00+10:00
0.316,0,0,1065829500,2003-10-11 09:45:00+10:00
0.266,0,0,1065830400,2003-10-11 10:00:00+10:00
0.236,0,0,1065831300,2003-10-11 10:15:00+10:00
0.186,0,0,1065832200,2003-10-11 10:30:00+10:00
0.106,0,0,1065833100,2003-10-11 10:45:00+10:00
0.026,0,0,1065834000,2003-10-11 11:00:00+10:00
-0.034,0,0,1065834900,2003-10-11 11:15:00+10:00
-0.124,0,0,1065835800,2003-10-11 11:30:00+10:00
-0.194,0,0,1065836700,2003-10-11 11:45:00+10:00
-0.244,0,0,1065837600,2003-10-11 12:00:00+10:00
-0.354,0,0,1065838500,2003-10-11 12:15:00+10:00
-0.394,0,0,1065839400,2003-10-11 12:30:00+10:00
-0.454,0,0,1065840300,2003-10-11 12:45:00+10:00
-0.514,0,0,1065841200,2003-10-11 13:00:00+10:00
-0.584,0,0,1065842100,2003-10-11 13:15:00+10:00
-0.644,0,0,1065843000,2003-10-11 13:30:00+10:00
-0.674,0,0,1065843900,2003-10-11 13:45:00+10:00
-0.694,0,0,1065844800,2003-10-11 14:00:00+10:00
-0.734,0,0,1065845700,2003-10-11 14:15:00+10:00
-0.774,0,0,1065846600,2003-10-11 14:30:00+10:00
-0.764,0,0,1065847500,2003-10-11 14:45:00+10:00
-0.784,0,0,1065848400,2003-10-11 15:00:00+10:00
-0.744,0,0,1065849300,2003-10-11 15:15:00+10:00
-0.744,0,0,1065850200,2003-10-11 15:30:00+10:00
-0.774,0,0,1065851100,2003-10-11 15:45:00+10:00
-0.704,0,0,1065852000,2003-10-11 16:00:00+10:00
-0.664,0,0,1065852900,2003-10-11 16:15:00+10:00
-0.624,0,0,1065853800,2003-10-11 16:30:00+10:00
-0.594,0,0,1065854700,2003-10-11 16:45:00+10:00
-0.524,0,0,1065855600,2003-10-11 17:00:00+10:00
-0.494,0,0,1065856500,2003-10-11 17:15:00+10:00
-0.404,0,0,1065857400,2003-10-11 17:30:00+10:00
-0.324,0,0,1065858300,2003-10-11 17:45:00+10:00
-0.314,0,0,1065859200,2003-10-11 18:00:00+10:00
-0.224,0,0,1065860100,2003-10-11 18:15:00+10:00
-0.154,0,0,1065861000,2003-10-11 18:30:00+10:00
-0.104,0,0,1065861900,2003-10-11 18:45:00+10:00
-0.034,0,0,1065862800,2003-10-11 19:00:00+10:00
-0.024,0,0,1065863700,2003-10-11 19:15:00+10:00
0.046,0,0,1065864600,2003-10-11 19:30:00+10:00
0.106,0,0,1065865500,2003-10-11 19:45:00+10:00
0.116,0,0,1065866400,2003-10-11 20:00:00+10:00
0.126,0,0,1065867300,2003-10-11 20:15:00+10:00
0.156,0,0,1065868200,2003-10-11 20:30:00+10:00
0.186,0,0,1065869100,2003-10-11 20:45:00+10:00
0.176,0,0,1065870000,2003-10-11 21:00:00+10:00
0.166,0,0,1065870900,2003-10-11 21:15:00+10:00
0.146,0,0,1065871800,2003-10-11 21:30:00+10:00
0.126,0,0,1065872700,2003-10-11 21:45:00+10:00
0.116,0,0,1065873600,2003-10-11 22:00:00+10:00
0.056,0,0,1065874500,2003-10-11 22:15:00+10:00
0.006,0,0,1065875400,2003-10-11 22:30:00+10:00
-0.024,0,0,1065876300,2003-10-11 22:45:00+10:00
-0.064,0,0,1065877200,2003-10-11 23:00:00+10:00
-0.164,0,0,1065878100,2003-10-11 23:15:00+10:00
-0.214,0,0,1065879000,2003-10-11 23:30:00+10:00
-0.274,0,0,1065879900,2003-10-11 23:45:00+10:00
-0.354,0,0,1065880800,2003-10-12 00:00:00+10:00
-0.374,0,0,1065881700,2003-10-12 00:15:00+10:00
-0.454,0,0,1065882600,2003-10-12 00:30:00+10:00
-0.524,0,0,1065883500,2003-10-12 00:45:00+10:00
-0.544,0,0,1065884400,2003-10-12 01:00:00+10:00
-0.604,0,0,1065885300,2003-10-12 01:15:00+10:00
-0.634,0,0,1065886200,2003-10-12 01:30:00+10:00
-0.694,0,0,1065887100,2003-10-12 01:45:00+10:00
-0.724,0,0,1065888000,2003-10-12 02:00:00+10:00
-0.734,0,0,1065888900,2003-10-12 02:15:00+10:00
-0.754,0,0,1065889800,2003-10-12 02:30:00+10:00
-0.764,0,0,1065890700,2003-10-12 02:45:00+10:00
-0.774,0,0,1065891600,2003-10-12 03:00:00+10:00
-0.754,0,0,1065892500,2003-10-12 03:15:00+10:00
-0.724,0,0,1065893400,2003-10-12 03:30:00+10:00
-0.694,0,0,1065894300,2003-10-12 03:45:00+10:00
-0.694,0,0,1065895200,2003-10-12 04:00:00+10:00
-0.634,0,0,1065896100,2003-10-12 04:15:00+10:00
-0.574,0,0,1065897000,2003-10-12 04:30:00+10:00
-0.544,0,0,1065897900,2003-10-12 04:45:00+10:00
-0.474,0,0,1065898800,2003-10-12 05:00:00+10:00
-0.424,0,0,1065899700,2003-10-12 05:15:00+10:00
-0.344,0,0,1065900600,2003-10-12 05:30:00+10:00
-0.274,0,0,1065901500,2003-10-12 05:45:00+10:00
-0.214,0,0,1065902400,2003-10-12 06:00:00+10:00
-0.164,0,0,1065903300,2003-10-12 06:15:00+10:00
-0.084,0,0,1065904200,2003-10-12 06:30:00+10:00
-0.004,0,0,1065905100,2003-10-12 06:45:00+10:00
0.026,0,0,1065906000,2003-10-12 07:00:00+10:00
0.096,0,0,1065906900,2003-10-12 07:15:00+10:00
0.146,0,0,1065907800,2003-10-12 07:30:00+10:00
0.216,0,0,1065908700,2003-10-12 07:45:00+10:00
0.246,0,0,1065909600,2003-10-12 08:00:00+10:00
0.266,0,0,1065910500,2003-10-12 08:15:00+10:00
0.286,0,0,1065911400,2003-10-12 08:30:00+10:00
0.336,0,0,1065912300,2003-10-12 08:45:00+10:00
0.366,0,0,1065913200,2003-10-12 09:00:00+10:00
0.326,0,0,1065914100,2003-10-12 09:15:00+10:00
0.326,0,0,1065915000,2003-10-12 09:30:00+10:00
0.316,0,0,1065915900,2003-10-12 09:45:00+10:00
0.306,0,0,1065916800,2003-10-12 10:00:00+10:00
0.276,0,0,1065917700,2003-10-12 10:15:00+10:00
0.196,0,0,1065918600,2003-10-12 10:30:00+10:00
0.156,0,0,1065919500,2003-10-12 10:45:00+10:00
0.116,0,0,1065920400,2003-10-12 11:00:00+10:00
0.076,0,0,1065921300,2003-10-12 11:15:00+10:00
-0.014,0,0,1065922200,2003-10-12 11:30:00+10:00
-0.104,0,0,1065923100,2003-10-12 11:45:00+10:00
-0.144,0,0,1065924000,2003-10-12 12:00:00+10:00
-0.224,0,0,1065924900,2003-10-12 12:15:00+10:00
-0.284,0,0,1065925800,2003-10-12 12:30:00+10:00
-0.364,0,0,1065926700,2003-10-12 12:45:00+10:00
-0.444,0,0,1065927600,2003-10-12 13:00:00+10:00
-0.504,0,0,1065928500,2003-10-12 13:15:00+10:00
-0.544,0,0,1065929400,2003-10-12 13:30:00+10:00
-0.614,0,0,1065930300,2003-10-12 13:45:00+10:00
-0.684,0,0,1065931200,2003-10-12 14:00:00+10:00
-0.704,0,0,1065932100,2003-10-12 14:15:00+10:00
-0.724,0,0,1065933000,2003-10-12 14:30:00+10:00
-0.784,0,0,1065933900,2003-10-12 14:45:00+10:00
-0.784,0,0,1065934800,2003-10-12 15:00:00+10:00
-0.794,0,0,1065935700,2003-10-12 15:15:00+10:00
-0.834,0,0,1065936600,2003-10-12 15:30:00+10:00
-0.794,0,0,1065937500,2003-10-12 15:45:00+10:00
-0.794,0,0,1065938400,2003-10-12 16:00:00+10:00
-0.794,0,0,1065939300,2003-10-12 16:15:00+10:00
-0.754,0,0,1065940200,2003-10-12 16:30:00+10:00
-0.724,0,0,1065941100,2003-10-12 16:45:00+10:00
-0.714,0,0,1065942000,2003-10-12 17:00:00+10:00
-0.664,0,0,1065942900,2003-10-12 17:15:00+10:00
-0.604,0,0,1065943800,2003-10-12 17:30:00+10:00
-0.544,0,0,1065944700,2003-10-12 17:45:00+10:00
-0.484,0,0,1065945600,2003-10-12 18:00:00+10:00
-0.444,0,0,1065946500,2003-10-12 18:15:00+10:00
-0.384,0,0,1065947400,2003-10-12 18:30:00+10:00
-0.314,0,0,1065948300,2003-10-12 18:45:00+10:00
-0.264,0,0,1065949200,2003-10-12 19:00:00+10:00
-0.204,0,0,1065950100,2003-10-12 19:15:00+10:00
-0.184,0,0,1065951000,2003-10-12 19:30:00+10:00
-0.124,0,0,1065951900,2003-10-12 19:45:00+10:00
-0.044,0,0,1065952800,2003-10-12 20:00:00+10:00
-0.054,0,0,1065953700,2003-10-12 20:15:00+10:00
-0.004,0,0,1065954600,2003-10-12 20:30:00+10:00
0.016,0,0,1065955500,2003-10-12 20:45:00+10:00
0.046,0,0,1065956400,2003-10-12 21:00:00+10:00
0.066,0,0,1065957300,2003-10-12 21:15:00+10:00
0.076,0,0,1065958200,2003-10-12 21:30:00+10:00
0.056,0,0,1065959100,2003-10-12 21:45:00+10:00
0.036,0,0,1065960000,2003-10-12 22:00:00+10:00
0.046,0,0,1065960900,2003-10-12 22:15:00+10:00
-0.004,0,0,1065961800,2003-10-12 22:30:00+10:00
-0.034,0,0,1065962700,2003-10-12 22:45:00+10:00
-0.074,0,0,1065963600,2003-10-12 23:00:00+10:00
-0.124,0,0,1065964500,2003-10-12 23:15:00+10:00
-0.154,0,0,1065965400,2003-10-12 23:30:00+10:00
-0.234,0,0,1065966300,2003-10-12 23:45:00+10:00
-0.294,0,0,1065967200,2003-10-13 00:00:00+10:00
-0.324,0,0,1065968100,2003-10-13 00:15:00+10:00
-0.404,0,0,1065969000,2003-10-13 00:30:00+10:00
-0.454,0,0,1065969900,2003-10-13 00:45:00+10:00
-0.494,0,0,1065970800,2003-10-13 01:00:00+10:00
-0.584,0,0,1065971700,2003-10-13 01:15:00+10:00
-0.604,0,0,1065972600,2003-10-13 01:30:00+10:00
-0.644,0,0,1065973500,2003-10-13 01:45:00+10:00
-0.704,0,0,1065974400,2003-10-13 02:00:00+10:00
-0.734,0,0,1065975300,2003-10-13 02:15:00+10:00
-0.764,0,0,1065976200,2003-10-13 02:30:00+10:00
-0.774,0,0,1065977100,2003-10-13 02:45:00+10:00
-0.774,0,0,1065978000,2003-10-13 03:00:00+10:00
-0.804,0,0,1065978900,2003-10-13 03:15:00+10:00
-0.814,0,0,1065979800,2003-10-13 03:30:00+10:00
-0.774,0,0,1065980700,2003-10-13 03:45:00+10:00
-0.784,0,0,1065981600,2003-10-13 04:00:00+10:00
-0.744,0,0,1065982500,2003-10-13 04:15:00+10:00
-0.704,0,0,1065983400,2003-10-13 04:30:00+10:00
-0.694,0,0,1065984300,2003-10-13 04:45:00+10:00
-0.644,0,0,1065985200,2003-10-13 05:00:00+10:00
-0.554,0,0,1065986100,2003-10-13 05:15:00+10:00
-0.534,0,0,1065987000,2003-10-13 05:30:00+10:00
-0.484,0,0,1065987900,2003-10-13 05:45:00+10:00
-0.414,0,0,1065988800,2003-10-13 06:00:00+10:00
-0.364,0,0,1065989700,2003-10-13 06:15:00+10:00
-0.284,0,0,1065990600,2003-10-13 06:30:00+10:00
-0.224,0,0,1065991500,2003-10-13 06:45:00+10:00
-0.184,0,0,1065992400,2003-10-13 07:00:00+10:00
-0.104,0,0,1065993300,2003-10-13 07:15:00+10:00
-0.054,0,0,1065994200,2003-10-13 07:30:00+10:00
0.006,0,0,1065995100,2003-10-13 07:45:00+10:00
0.066,0,0,1065996000,2003-10-13 08:00:00+10:00
0.086,0,0,1065996900,2003-10-13 08:15:00+10:00
0.136,0,0,1065997800,2003-10-13 08:30:00+10:00
0.186,0,0,1065998700,2003-10-13 08:45:00+10:00
0.206,0,0,1065999600,2003-10-13 09:00:00+10:00
0.226,0,0,1066000500,2003-10-13 09:15:00+10:00
0.216,0,0,1066001400,2003-10-13 09:30:00+10:00
0.236,0,0,1066002300,2003-10-13 09:45:00+10:00
0.246,0,0,1066003200,2003-10-13 10:00:00+10:00
0.216,0,0,1066004100,2003-10-13 10:15:00+10:00
0.176,0,0,1066005000,2003-10-13 10:30:00+10:00
0.166,0,0,1066005900,2003-10-13 10:45:00+10:00
0.146,0,0,1066006800,2003-10-13 11:00:00+10:00
0.096,0,0,1066007700,2003-10-13 11:15:00+10:00
0.036,0,0,1066008600,2003-10-13 11:30:00+10:00
-0.034,0,0,1066009500,2003-10-13 11:45:00+10:00
-0.084,0,0,1066010400,2003-10-13 12:00:00+10:00
-0.134,0,0,1066011300,2003-10-13 12:15:00+10:00
-0.224,0,0,1066012200,2003-10-13 12:30:00+10:00
-0.304,0,0,1066013100,2003-10-13 12:45:00+10:00
-0.354,0,0,1066014000,2003-10-13 13:00:00+10:00
-0.424,0,0,1066014900,2003-10-13 13:15:00+10:00
-0.494,0,0,1066015800,2003-10-13 13:30:00+10:00
-0.564,0,0,1066016700,2003-10-13 13:45:00+10:00
-0.624,0,0,1066017600,2003-10-13 14:00:00+10:00
-0.674,0,0,1066018500,2003-10-13 14:15:00+10:00
-0.704,0,0,1066019400,2003-10-13 14:30:00+10:00
-0.754,0,0,1066020300,2003-10-13 14:45:00+10:00
-0.814,0,0,1066021200,2003-10-13 15:00:00+10:00
-0.824,0,0,1066022100,2003-10-13 15:15:00+10:00
-0.844,0,0,1066023000,2003-10-13 15:30:00+10:00
-0.854,0,0,1066023900,2003-10-13 15:45:00+10:00
-0.894,0,0,1066024800,2003-10-13 16:00:00+10:00
-0.884,0,0,1066025700,2003-10-13 16:15:00+10:00
-0.874,0,0,1066026600,2003-10-13 16:30:00+10:00
-0.874,0,0,1066027500,2003-10-13 16:45:00+10:00
-0.834,0,0,1066028400,2003-10-13 17:00:00+10:00
-0.834,0,0,1066029300,2003-10-13 17:15:00+10:00
-0.804,0,0,1066030200,2003-10-13 17:30:00+10:00
-0.734,0,0,1066031100,2003-10-13 17:45:00+10:00
-0.694,0,0,1066032000,2003-10-13 18:00:00+10:00
-0.654,0,0,1066032900,2003-10-13 18:15:00+10:00
-0.624,0,0,1066033800,2003-10-13 18:30:00+10:00
-0.574,0,0,1066034700,2003-10-13 18:45:00+10:00
-0.494,0,0,1066035600,2003-10-13 19:00:00+10:00
-0.444,0,0,1066036500,2003-10-13 19:15:00+10:00
-0.414,0,0,1066037400,2003-10-13 19:30:00+10:00
-0.374,0,0,1066038300,2003-10-13 19:45:00+10:00
-0.304,0,0,1066039200,2003-10-13 20:00:00+10:00
-0.264,0,0,1066040100,2003-10-13 20:15:00+10:00
-0.214,0,0,1066041000,2003-10-13 20:30:00+10:00
-0.194,0,0,1066041900,2003-10-13 20:45:00+10:00
-0.154,0,0,1066042800,2003-10-13 21:00:00+10:00
-0.104,0,0,1066043700,2003-10-13 21:15:00+10:00
-0.094,0,0,1066044600,2003-10-13 21:30:00+10:00
-0.064,0,0,1066045500,2003-10-13 21:45:00+10:00
-0.064,0,0,1066046400,2003-10-13 22:00:00+10:00
-0.054,0,0,1066047300,2003-10-13 22:15:00+10:00
-0.074,0,0,1066048200,2003-10-13 22:30:00+10:00
-0.064,0,0,1066049100,2003-10-13 22:45:00+10:00
-0.074,0,0,1066050000,2003-10-13 23:00:00+10:00
-0.114,0,0,1066050900,2003-10-13 23:15:00+10:00
-0.154,0,0,1066051800,2003-10-13 23:30:00+10:00
-0.184,0,0,1066052700,2003-10-13 23:45:00+10:00
-0.224,0,0,1066053600,2003-10-14 00:00:00+10:00
-0.264,0,0,1066054500,2003-10-14 00:15:00+10:00
-0.314,0,0,1066055400,2003-10-14 00:30:00+10:00
-0.364,0,0,1066056300,2003-10-14 00:45:00+10:00
-0.424,0,0,1066057200,2003-10-14 01:00:00+10:00
-0.444,0,0,1066058100,2003-10-14 01:15:00+10:00
-0.514,0,0,1066059000,2003-10-14 01:30:00+10:00
-0.554,0,0,1066059900,2003-10-14 01:45:00+10:00
-0.584,0,0,1066060800,2003-10-14 02:00:00+10:00
-0.624,0,0,1066061700,2003-10-14 02:15:00+10:00
-0.654,0,0,1066062600,2003-10-14 02:30:00+10:00
-0.684,0,0,1066063500,2003-10-14 02:45:00+10:00
-0.714,0,0,1066064400,2003-10-14 03:00:00+10:00
-0.744,0,0,1066065300,2003-10-14 03:15:00+10:00
-0.724,0,0,1066066200,2003-10-14 03:30:00+10:00
-0.734,0,0,1066067100,2003-10-14 03:45:00+10:00
-0.724,0,0,1066068000,2003-10-14 04:00:00+10:00
-0.734,0,0,1066068900,2003-10-14 04:15:00+10:00
-0.714,0,0,1066069800,2003-10-14 04:30:00+10:00
-0.664,0,0,1066070700,2003-10-14 04:45:00+10:00
-0.654,0,0,1066071600,2003-10-14 05:00:00+10:00
-0.624,0,0,1066072500,2003-10-14 05:15:00+10:00
-0.584,0,0,1066073400,2003-10-14 05:30:00+10:00
-0.564,0,0,1066074300,2003-10-14 05:45:00+10:00
-0.464,0,0,1066075200,2003-10-14 06:00:00+10:00
-0.444,0,0,1066076100,2003-10-14 06:15:00+10:00
-0.414,0,0,1066077000,2003-10-14 06:30:00+10:00
-0.334,0,0,1066077900,2003-10-14 06:45:00+10:00
-0.254,0,0,1066078800,2003-10-14 07:00:00+10:00
-0.214,0,0,1066079700,2003-10-14 07:15:00+10:00
-0.164,0,0,1066080600,2003-10-14 07:30:00+10:00
-0.104,0,0,1066081500,2003-10-14 07:45:00+10:00
-0.044,0,0,1066082400,2003-10-14 08:00:00+10:00
0.026,0,0,1066083300,2003-10-14 08:15:00+10:00
0.046,0,0,1066084200,2003-10-14 08:30:00+10:00
0.106,0,0,1066085100,2003-10-14 08:45:00+10:00
0.146,0,0,1066086000,2003-10-14 09:00:00+10:00
0.176,0,0,1066086900,2003-10-14 09:15:00+10:00
0.206,0,0,1066087800,2003-10-14 09:30:00+10:00
0.226,0,0,1066088700,2003-10-14 09:45:00+10:00
0.236,0,0,1066089600,2003-10-14 10:00:00+10:00
0.246,0,0,1066090500,2003-10-14 10:15:00+10:00
0.236,0,0,1066091400,2003-10-14 10:30:00+10:00
0.236,0,0,1066092300,2003-10-14 10:45:00+10:00
0.206,0,0,1066093200,2003-10-14 11:00:00+10:00
0.206,0,0,1066094100,2003-10-14 11:15:00+10:00
0.156,0,0,1066095000,2003-10-14 11:30:00+10:00
0.116,0,0,1066095900,2003-10-14 11:45:00+10:00
0.056,0,0,1066096800,2003-10-14 12:00:00+10:00
0.016,0,0,1066097700,2003-10-14 12:15:00+10:00
-0.044,0,0,1066098600,2003-10-14 12:30:00+10:00
-0.124,0,0,1066099500,2003-10-14 12:45:00+10:00
-0.184,0,0,1066100400,2003-10-14 13:00:00+10:00
-0.254,0,0,1066101300,2003-10-14 13:15:00+10:00
-0.284,0,0,1066102200,2003-10-14 13:30:00+10:00
-0.354,0,0,1066103100,2003-10-14 13:45:00+10:00
-0.464,0,0,1066104000,2003-10-14 14:00:00+10:00
-0.474,0,0,1066104900,2003-10-14 14:15:00+10:00
-0.554,0,0,1066105800,2003-10-14 14:30:00+10:00
-0.584,0,0,1066106700,2003-10-14 14:45:00+10:00
-0.634,0,0,1066107600,2003-10-14 15:00:00+10:00
-0.714,0,0,1066108500,2003-10-14 15:15:00+10:00
-0.734,0,0,1066109400,2003-10-14 15:30:00+10:00
-0.764,0,0,1066110300,2003-10-14 15:45:00+10:00
-0.774,0,0,1066111200,2003-10-14 16:00:00+10:00
-0.814,0,0,1066112100,2003-10-14 16:15:00+10:00
-0.864,0,0,1066113000,2003-10-14 16:30:00+10:00
-0.824,0,0,1066113900,2003-10-14 16:45:00+10:00
-0.834,0,0,1066114800,2003-10-14 17:00:00+10:00
-0.824,0,0,1066115700,2003-10-14 17:15:00+10:00
-0.824,0,0,1066116600,2003-10-14 17:30:00+10:00
-0.804,0,0,1066117500,2003-10-14 17:45:00+10:00
-0.774,0,0,1066118400,2003-10-14 18:00:00+10:00
-0.734,0,0,1066119300,2003-10-14 18:15:00+10:00
-0.684,0,0,1066120200,2003-10-14 18:30:00+10:00
-0.714,0,0,1066121100,2003-10-14 18:45:00+10:00
-0.634,0,0,1066122000,2003-10-14 19:00:00+10:00
-0.564,0,0,1066122900,2003-10-14 19:15:00+10:00
-0.544,0,0,1066123800,2003-10-14 19:30:00+10:00
-0.474,0,0,1066124700,2003-10-14 19:45:00+10:00
-0.474,0,0,1066125600,2003-10-14 20:00:00+10:00
-0.404,0,0,1066126500,2003-10-14 20:15:00+10:00
-0.344,0,0,1066127400,2003-10-14 20:30:00+10:00
-0.324,0,0,1066128300,2003-10-14 20:45:00+10:00
-0.294,0,0,1066129200,2003-10-14 21:00:00+10:00
-0.254,0,0,1066130100,2003-10-14 21:15:00+10:00
-0.204,0,0,1066131000,2003-10-14 21:30:00+10:00
-0.194,0,0,1066131900,2003-10-14 21:45:00+10:00
-0.154,0,0,1066132800,2003-10-14 22:00:00+10:00
-0.164,0,0,1066133700,2003-10-14 22:15:00+10:00
-0.134,0,0,1066134600,2003-10-14 22:30:00+10:00
-0.094,0,0,1066135500,2003-10-14 22:45:00+10:00
-0.114,0,0,1066136400,2003-10-14 23:00:00+10:00
-0.114,0,0,1066137300,2003-10-14 23:15:00+10:00
-0.144,0,0,1066138200,2003-10-14 23:30:00+10:00
-0.134,0,0,1066139100,2003-10-14 23:45:00+10:00
-0.154,0,0,1066140000,2003-10-15 00:00:00+10:00
-0.204,0,0,1066140900,2003-10-15 00:15:00+10:00
-0.244,0,0,1066141800,2003-10-15 00:30:00+10:00
-0.244,0,0,1066142700,2003-10-15 00:45:00+10:00
-0.284,0,0,1066143600,2003-10-15 01:00:00+10:00
-0.344,0,0,1066144500,2003-10-15 01:15:00+10:00
-0.364,0,0,1066145400,2003-10-15 01:30:00+10:00
-0.414,0,0,1066146300,2003-10-15 01:45:00+10:00
-0.454,0,0,1066147200,2003-10-15 02:00:00+10:00
-0.484,0,0,1066148100,2003-10-15 02:15:00+10:00
-0.514,0,0,1066149000,2003-10-15 02:30:00+10:00
-0.554,0,0,1066149900,2003-10-15 02:45:00+10:00
-0.564,0,0,1066150800,2003-10-15 03:00:00+10:00
-0.594,0,0,1066151700,2003-10-15 03:15:00+10:00
-0.604,0,0,1066152600,2003-10-15 03:30:00+10:00
-0.624,0,0,1066153500,2003-10-15 03:45:00+10:00
-0.624,0,0,1066154400,2003-10-15 04:00:00+10:00
-0.624,0,0,1066155300,2003-10-15 04:15:00+10:00
-0.644,0,0,1066156200,2003-10-15 04:30:00+10:00
-0.624,0,0,1066157100,2003-10-15 04:45:00+10:00
-0.604,0,0,1066158000,2003-10-15 05:00:00+10:00
-0.594,0,0,1066158900,2003-10-15 05:15:00+10:00
-0.564,0,0,1066159800,2003-10-15 05:30:00+10:00
-0.534,0,0,1066160700,2003-10-15 05:45:00+10:00
-0.524,0,0,1066161600,2003-10-15 06:00:00+10:00
-0.444,0,0,1066162500,2003-10-15 06:15:00+10:00
-0.414,0,0,1066163400,2003-10-15 06:30:00+10:00
-0.414,0,0,1066164300,2003-10-15 06:45:00+10:00
-0.324,0,0,1066165200,2003-10-15 07:00:00+10:00
-0.284,0,0,1066166100,2003-10-15 07:15:00+10:00
-0.204,0,0,1066167000,2003-10-15 07:30:00+10:00
-0.164,0,0,1066167900,2003-10-15 07:45:00+10:00
-0.144,0,0,1066168800,2003-10-15 08:00:00+10:00
-0.054,0,0,1066169700,2003-10-15 08:15:00+10:00
0.016,0,0,1066170600,2003-10-15 08:30:00+10:00
0.046,0,0,1066171500,2003-10-15 08:45:00+10:00
0.066,0,0,1066172400,2003-10-15 09:00:00+10:00
0.126,0,0,1066173300,2003-10-15 09:15:00+10:00
0.176,0,0,1066174200,2003-10-15 09:30:00+10:00
0.226,0,0,1066175100,2003-10-15 09:45:00+10:00
0.216,0,0,1066176000,2003-10-15 10:00:00+10:00
0.226,0,0,1066176900,2003-10-15 10:15:00+10:00
0.276,0,0,1066177800,2003-10-15 10:30:00+10:00
0.296,0,0,1066178700,2003-10-15 10:45:00+10:00
0.296,0,0,1066179600,2003-10-15 11:00:00+10:00
0.266,0,0,1066180500,2003-10-15 11:15:00+10:00
0.266,0,0,1066181400,2003-10-15 11:30:00+10:00
0.266,0,0,1066182300,2003-10-15 11:45:00+10:00
0.236,0,0,1066183200,2003-10-15 12:00:00+10:00
0.216,0,0,1066184100,2003-10-15 12:15:00+10:00
0.146,0,0,1066185000,2003-10-15 12:30:00+10:00
0.096,0,0,1066185900,2003-10-15 12:45:00+10:00
0.066,0,0,1066186800,2003-10-15 13:00:00+10:00
0.026,0,0,1066187700,2003-10-15 13:15:00+10:00
-0.044,0,0,1066188600,2003-10-15 13:30:00+10:00
-0.134,0,0,1066189500,2003-10-15 13:45:00+10:00
-0.164,0,0,1066190400,2003-10-15 14:00:00+10:00
-0.214,0,0,1066191300,2003-10-15 14:15:00+10:00
-0.284,0,0,1066192200,2003-10-15 14:30:00+10:00
-0.334,0,0,1066193100,2003-10-15 14:45:00+10:00
-0.414,0,0,1066194000,2003-10-15 15:00:00+10:00
-0.424,0,0,1066194900,2003-10-15 15:15:00+10:00
-0.474,0,0,1066195800,2003-10-15 15:30:00+10:00
-0.524,0,0,1066196700,2003-10-15 15:45:00+10:00
